Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
287. The Desperate Game,1925,51m,Passed,6.8,23,,"Jim Wesley, son of a ranch owner, and Marguerite Grayson, daughter of the neighboring ranch-owner, return home from being back east in college, and the two fathers are encouraging them to get married, which will serve to solve the problem of a disputed boundary line between the ranches. But there are others who don't wish to see the dispute settled and scheme to keep the marriage from happening. Jim has to saddle up his horse, Lightning, and ride out and put an end to the land-grabbing scheme.",https://www.imdb.com/title/tt0016778/?ref_=sr_i_287,"['George Elwood Jenks', 'Frank S. Beresford']","['Joseph Franz', 'Milburn Morante']","['Pete Morrison', 'Lightning the Horse', 'Dolores Gardner', 'Jim Welch', 'Jere Austin', 'J.P. Lockney', 'Al Richmond', 'Virginia Warwick', 'Lew Meehan', 'Milburn Morante']",,,,,"December 12, 1925",['United States'],,['Universal Pictures'],,"['Action', 'Adventure', 'Romance', 'Western']","['None', 'English']"
288. Motherhood: Life's Greatest Miracle,1925,59m,Passed,5.4,121,,"Two women discover they are pregnant, and experience the anxiety, discomfort, fear, hope, and ultimate joy of pregnancy and motherhood. Both fathers encounter the parallel experiences of first-time fatherhood.",https://www.imdb.com/title/tt0019183/?ref_=sr_i_288,['Lita Lawrence'],['Lita Lawrence'],"['George E. Patton', 'Adelaide M. Chase', 'J. Thomas Hopkins', 'Nance Newman', 'Mildred Dunnock']",,,,,"August 18, 1925",['United States'],"['Manhattan, New York City, New York, USA (exterior establishing shots)']",['Blue Ray Productions'],,['Drama'],"['None', 'English']"
289. Somebody's Darling,1925,,,,,,A squire's novelist son poses as a nurse to save an heiress from her guardian's private asylum.,https://www.imdb.com/title/tt0016372/?ref_=sr_i_289,['Sidney Morgan'],['George A. Cooper'],"['Betty Balfour', ""Rex O'Malley"", 'Fred Raynham', 'Forrester Harvey', 'J. Fisher White', 'Minna Grey', 'Clarence Blakiston', 'A. Bromley Davenport', 'Clifton Boyne', 'Jack Harris']",,,,,November 1925,['United Kingdom'],,['Gaumont British Picture Corporation'],,['Comedy'],"['None', 'English']"
290. Soul Mates,1925,1h,,,,,"Markrute, who holds the mortgage on the estate of Lord Tancred, insists that his niece, Velma, marry Tancred in order to improve his own social standing. Velma refuses and cuts all financial ties with her uncle. She later meets Tancred and, not knowing who he is, falls madly in love with him. Velma's brother is charged with embezzlement, and her uncle offers to make good the boy's accounts if she marries Tancred. She finds out then that her lover and her prospective husband are one and the same man and, feeling bitter and tricked, marries him. The marriage remains one in name only until Tancred, frustrated and disappointed, threatens to get a divorce. Velma then realizes the depth of her love for Tancred, a love that increases when she learns that he had paid off the mortgage before they were married, attesting that he married her for love alone.",https://www.imdb.com/title/tt0017420/?ref_=sr_i_290,"['Joseph Farnham', 'Elinor Glyn', 'Carey Wilson']",['Jack Conway'],"['Aileen Pringle', 'Edmund Lowe', 'Phillips Smalley', ""Tony D'Algy"", 'Edythe Chapman', 'Mary Hawes', 'Catherine Bennett', 'Lucien Littlefield', 'Ned Sparks', 'Charles Green']",,,,,"December 20, 1925",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Crime', 'Drama']","['None', 'English']"
291. A Romance of Mayfair,1925,,,,,,A duke's son and daughter love an actress and a socialist MP.,https://www.imdb.com/title/tt0239908/?ref_=sr_i_291,['J.C. Snaith'],['Thomas Bentley'],"['Betty Faire', 'Henry Victor', 'Molly Johnson', 'Fred Raynham', ""Edward O'Neill"", 'George Foley', 'Temple Bell', 'Reginald Bach', 'Gertrude Sterroll', 'Eva Westlake']",,,,,April 1925,['United Kingdom'],,['Stoll Picture Productions'],,"['Drama', 'Romance']",['None']
"292. Time, the Comedian",1925,50m,,6.8,16,,"Nora Dakon, bored with the dullness of her life in a small New Jersey town, leaves her husband and small daughter to run off with Larry Brundage, a wealthy New York City sportsman. Nora's husband kills himself, and, to avoid scandal, Brundage walks out on Nora. She returns to her child and later she becomes a noted singer. Nora moves to Paris, France, and at a party to celebrate the Armistice, she again meets Brundage, who falls madly in love with her daughter, Ruth. To break up their engagement, Nora is forced to tell Ruth of her tragic relationship with Brundage years earlier. Ruth leaves Brundage and soon finds consolation in the love of Tom Cautley, a young art student.",https://www.imdb.com/title/tt0016435/?ref_=sr_i_292,"['Fanny Hatton', 'Frederic Hatton', 'Kate Jordan']",['Robert Z. Leonard'],"['Mae Busch', 'Lew Cody', 'Gertrude Olmstead', 'Rae Ethelyn', 'Roy Stewart', 'Paulette Duval', 'Creighton Hale', 'Nellie Parker Spaulding', 'Robert Ober', 'David Mir']",,,,,"November 8, 1925",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,['Drama'],"['None', 'English']"
293. American Pluck,1925,56m,,6.0,40,,"A princess visiting the US is saved from being arrested in an illegal speakeasy by a prizefighter. They fall in love, but she must go back to her nation to become queen, and can't marry a commoner. Complications ensue.",https://www.imdb.com/title/tt0015570/?ref_=sr_i_293,"['Eugene P. Lyle Jr.', 'Ralph Spence']",['Richard Stanton'],"['George Walsh', 'Wanda Hawley', 'Sidney De Gray', 'Frank Leigh', 'Tom Wilson', 'Leo White', 'Dan Mason', 'Wilfrid North', 'Pat Wing', 'Toby Wing']",,,,,"October 15, 1925",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Chadwick Pictures Corporation'],,"['Action', 'Comedy', 'Romance']","['None', 'English']"
294. She Wolves,1925,1h,,,,,"In France, a romantic young woman named Germaine is shocked and disheartened to discover that, for financial reasons, her parents have arranged a marriage for her with Lucien D'Artois, a wealthy man of rough manners who loves his horses and dogs more than evening clothes. Germaine makes her distaste known to her new husband, and Lucien goes to Paris to make himself over. Before Lucien can return to Germaine, however, she writes him a letter saying they can never be happy together. Lucien becomes despondent and dissipates his entire fortune in reckless living. André Delandal ingratiates himself with Germaine and leads her to falsely believe that Lucien has been unfaithful. Germaine goes to Paris to ask Lucien for her freedom, then discovers that he has become a polished gentleman. She belatedly declares her love for Lucien.",https://www.imdb.com/title/tt0016339/?ref_=sr_i_294,"['Yves Mirande', 'André Picard', 'Dorothy Yost']",['Maurice Elvey'],"['Alma Rubens', 'Jack Mulhall', 'Bertram Grassby', 'Harry Myers', 'Judy King', 'Fred Walton', 'Diana Miller', 'Josef Swickard', 'Helen Dunbar', 'Charles Clary']",,,,,"April 26, 1925",['United States'],,['Fox Film Corporation'],,['Drama'],['None']
295. The Cloud Rider,1925,50m,Passed,5.5,15,,"Aviator and Secret Service agent Bruce Torrence is ordered to arrest Juan Lascelles, who smuggles narcotics using a fleet of airplanes. After Juan sabotages Bruce's plane by loosening a wheel, Zella Wingate, the woman desired by both men, takes it into the air. When Bruce sees the wheel fall off, he straps a spare to his back, gives aerial chase, transfers to the plane in midair, and bolts the wheel in place. Bruce later discovers Zella in Juan's embrace and quickly realizes that he is really in love with her sister, Blythe. Juan captures Bruce and Blythe and takes the latter hostage in his plane. The agent frees himself and gives chase, while Blythe tampers with the controls on Juan's plane, causing it to crash into the ocean. Bruce leaps into the water, captures Juan, and rescues Blythe. The lovers are married and leave on an aerial honeymoon.",https://www.imdb.com/title/tt0015690/?ref_=sr_i_295,"['Al Wilson', 'L.V. Jefferson']",['Bruce Mitchell'],"['Al Wilson', 'Virginia Lee Corbin', 'Harry von Meter', 'Helen Ferguson', 'Frank Rice', 'Melbourne MacDowell', 'Brinsley Shaw', 'Frank Tomick', 'Boyd Monteith', 'Frank Clarke']",,,,,"February 15, 1925",['United States'],,['Van Pelt-Wilson Productions'],,"['Adventure', 'Drama', 'Romance']",['None']
296. Never the Twain Shall Meet,1925,1h 20m,Passed,6.7,17,,"Exemplifying Kipling's adage, a white man falls to pieces when he is in the South Seas.",https://www.imdb.com/title/tt0016150/?ref_=sr_i_296,"['Peter B. Kyne', 'Eugene Mullin']",['Maurice Tourneur'],"['Anita Stewart', 'Bert Lytell', 'Huntley Gordon', 'Justine Johnstone', 'George Siegmann', 'Lionel Belmore', 'William Norris', 'Emily Fitzroy', 'Princess Marie De Bourbon', 'Florence Turner']",,,,"$336,658","September 13, 1925",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']",,['Drama'],"['None', 'English']"
297. The Trail Rider,1925,50m,,5.2,23,,"Tex Hartwell comes to the aid of an old cobbler by protecting him from the blows and insults of Jim Mackey, a skinflint banker. Mackey orders his hired guns to get Tex, but Tex is too quick for them. On the strength of his fast draw, Tex is hired as a trail rider by Dee Winch, being given the job of keeping diseased cattle off Winch's grasslands. Mackey's men later stampede a herd of infected cattle onto Winch's land, and Tex is fired in disgrace. Fanny Goodnight informs Tex that Mackey is the leader of the cattle runners, and Tex forces him to sign a confession to that effect. The old cobbler later kills Mackey, Tex is cleared with the cattlemen, and he and Fanny decide to ride a trail of their own together.",https://www.imdb.com/title/tt0016449/?ref_=sr_i_297,"['Thomas Dixon Jr.', 'George Washington Ogden']",['W.S. Van Dyke'],"['Buck Jones', 'Nancy Deaver', 'Lucy Fox', 'Carl Stockdale', 'Jack McDonald', 'George Berrell', 'Jack Rollens', 'Will Walling', 'Gary Cooper', 'Vonda Phelps']",,,,,"February 22, 1925",['United States'],,['Fox Film Corporation'],,['Western'],['None']
298. Big Pal,1925,,,5.9,17,,"Judge Truscott's daughter, Helen, spurns society life for social work among the poor immigrants. She is soon befriended by heavyweight boxing contender Dan Williams, who saves her from a runaway horse. Dan's nephew, Johnny, is abducted on the eve of the championship fight and is threatened with harm unless Dan agrees to be knocked out in the fifth round. While the bout is underway, Helen and some of Johnny's friends rescue the boy. They arrive at the fight as the fifth round approaches, and Dan wins the championship, along with Helen.",https://www.imdb.com/title/tt0015623/?ref_=sr_i_298,['Jules Furthman'],['John G. Adolfi'],"['William Russell', 'Julanne Johnston', 'Mary Carr', 'Mickey Bennett', 'Hayden Stevenson', 'Henry A. Barrows', 'Frank Hagney', 'William Bailey', 'Buck Black', 'Alison Skipworth']",,,,,September 1925,['United States'],,['William Russell Productions Inc.'],,['Drama'],"['None', 'English']"
299. Pearl of Love,1925,,,7.4,14,,"Adventures of a youth saved from a shipwreck. He is adopted and grows to love foster sister. A band of smugglers take foul means to connect him with their nefarious enterprises, but the exposure of the leader of the smugglers by another saved from the ship from which Moses was rescued brings a happy conclusion to the romance.",https://www.imdb.com/title/tt0016207/?ref_=sr_i_299,['Harriet Beecher Stowe'],['Leon Danmun'],"['Gladys Leslie', 'Burr McIntosh', 'Russell Griffin', 'Effie Shannon', 'Raymond Lowney', 'Charles Lane', 'Alice Chapin', 'Walter Gilbert', 'Paul Winchell', 'Aleth Dore']",,,,,December 1925,['United States'],,['Paul W. Whitcomb Productions'],,[],"['None', 'English']"
300. Some Pun'kins,1925,1h 10m,Passed,,,,"In the rural village of Mosville, inventor and fire chief Lem Blossom, the son of a pumpkin farmer, falls in love with unsophisticated country girl Mary Griggs. His rival is the worldly Tom Perkins, who is conspiring with her father, Joshua, to corner the pumpkin market. Unable to sell his pumpkins, Pa Blossom turns bootlegger in desperation. Lem learns that the pumpkin crop up north has been destroyed by frost and attempts to corner the market himself by offering a $1,000 prize for the largest pumpkin. When the Griggs home catches fire, Lem saves Mary and Joshua with the aid of his water pump and folding ladder, both of which he invented. Joshua then partners with Lem and approves the young man's betrothal to Mary.",https://www.imdb.com/title/tt0016371/?ref_=sr_i_300,"['Charles E. Banks', 'Bert Woodruff']",['Jerome Storm'],"['Charles Ray', 'George Fawcett', 'Fanny Midgley', 'Duane Thompson', 'Bert Woodruff', 'Hallam Cooley', 'William Courtright', 'Ida Lewis', 'Peggy Ahern']",,,,,"November 1, 1925",['United States'],,['Chadwick Pictures Corporation'],,['Drama'],"['None', 'English']"
301. The Only Way,1925,1h 40m,,5.4,19,,A dissolute English advocate goes to the guillotine in place of his aristocratic double.,https://www.imdb.com/title/tt0017235/?ref_=sr_i_301,"['Charles Dickens', 'Frederick Longbridge', 'Freeman Wills']",['Herbert Wilcox'],"['John Martin Harvey', 'Madge Stuart', 'Betty Faire', 'Ben Webster', 'J. Fisher White', 'Frederick Cooper', 'Mary Brough', 'Frank Stanmore', 'Gibb McLaughlin', 'Gordon McLeod']",,,,,April 1926,['United Kingdom'],,['Herbert Wilcox Productions'],,"['Adventure', 'Drama']","['None', 'English']"
302. The Coast of Folly,1925,1h 10m,Passed,,,,"Unable to abide her self-righteous husband, Nadine Gathway leaves home and drops out of sight for 20 years. When Mr. Gathway dies, he leaves his huge fortune to his daughter, Joyce, on the condition that she never become involved in scandal. Joyce becomes interested in Larry Fay, whose wife sues her for alienation of affections. In Paris, Nadine, who has become the Countess de Tauro, hears of the scandal and returns to the United States, intent on helping the daughter she once deserted. Nadine involves Mrs. Fay in a wild and compromising party and ""blackmails"" her into withdrawing her suit. Nadine then returns to her understanding husband, and Joyce awaits Larry, who is divorcing his wife.",https://www.imdb.com/title/tt0015692/?ref_=sr_i_302,"['Coningsby William Dawson', 'James Ashmore Creelman', 'Forrest Halsey']",['Allan Dwan'],"['Gloria Swanson', 'Anthony Jowitt', 'Alec B. Francis', 'Dorothy Cumming', 'Jed Prouty', 'Eugenie Besserer', 'Arthur Housman', 'Lawrence Gray', 'Richard Arlen', 'Charles Clary']",,,,"$263,363","September 21, 1925",['United States'],['France'],['Paramount Pictures'],"Awards, 2 wins total","['Drama', 'Romance']","['None', 'English']"
303. Speed Mad,1925,50m,Passed,,,,"Bill Sanford (William Fairbanks), a daredevil race-car driver, is abducted by his main competitor Alan Lawson (Lloyd Whitlock) and his henchmen, on the eve of a race he hopes will win him $5,000. But he escapes his captors and arrives ate the race track just in time to drive his speedster to victory. With the prize money he save the father, Charles Hampton (Charles K. French) of his sweetheart Betty Hampton (Edith Roberts) from losing the family.",https://www.imdb.com/title/tt0016381/?ref_=sr_i_303,"['Dorothy Howell', 'Malcolm Stuart Boylan']",['Jay Marchant'],"['William Fairbanks', 'Edith Roberts', 'Lloyd Whitlock', 'Melbourne MacDowell', 'Johnny Fox', 'Florence Lee', 'Charles K. French', 'Buddy the Dog']",,,,,"July 15, 1925",['United States'],,['Columbia Pictures'],,"['Action', 'Drama', 'Romance', 'Sport']","['None', 'English']"
304. The Dancers,1925,1h 10m,,6.6,49,,"Young Tony, unable to make a living in crowded and fast-paced London, goes to South America in search of his fortune. He soon becomes the owner of a saloon and dance hall. One of the dancers in his place, Maxine, falls in love with him, but Tony is still in love with his childhood sweetheart Una, although Una is now a ""party girl"" back in London and has forgotten about Tony. However, Tony comes into an unexpected inheritance, along with a title, and returns to London for Una. Although disappointed with Una's current lifestyle, he asks her to marry him despite her ""indiscretions"". However, the night before they are to be married Una confesses a deep, dark secret to Tony that could change their lives forever.",https://www.imdb.com/title/tt0015727/?ref_=sr_i_304,"['Edmund Goulding', 'Viola Tree', 'Gerald du Maurier']",['Emmett J. Flynn'],"[""George O'Brien"", 'Alma Rubens', 'Madge Bellamy', 'Templar Saxe', 'Joan Standing', 'Alice Hollister', 'Freeman Wood', 'Walter McGrail', 'Noble Johnson', 'Tippy Grey']",,,,,"January 4, 1925",['United States'],,['Fox Film Corporation'],,['Drama'],['None']
305. His Supreme Moment,1925,1h 20m,,,,,"John Douglas, a mining engineer who has returned from South America in order to obtain financing for a gold mining venture, attends the theater with Sara Deeping and falls madly in love with Carla King, the star of the play. Sara becomes jealous but nevertheless secretly arranges the financing for John's mine. John proposes to Carla, and she agrees to marry him only if they first live together for a year like brother and sister. John consents, and he and Carla go to South America, where Carla is severely depressed by the rough, isolated surroundings. John finally attempts to embrace her in passion, and the gulf between them widens. Carla saves John's life during a labor dispute and then becomes ill with fever. Sara appears and persuades John and Carla that their platonic experiment has failed; Sara then arranges for them to return to New York, where John becomes infatuated with Sara. Carla agrees to marry a millionaire named Avon in return for Avon's promise to back John. John learns of her noble sacrifice, prevents the marriage to Avon, arranges independent financing for the mine, and returns to South America with Carla.",https://www.imdb.com/title/tt0015920/?ref_=sr_i_305,"['May Edginton', 'Frances Marion']",['George Fitzmaurice'],"['Blanche Sweet', 'Ronald Colman', 'Kathleen Myers', 'Belle Bennett', 'Cyril Chadwick', 'Ned Sparks', 'Nick De Ruiz', 'Jess Cavin', 'Juan De Mora', 'Art Dupuis']",,,,,"May 3, 1925",['United States'],,"['George Fitzmaurice Productions', 'Samuel Goldwyn Productions']",,['Drama'],['English']
306. The Home Maker,1925,1h 20m,Passed,6.6,26,,"A man's life seems to be falling apart. He's bored with his job, gets passed over for a promotion and, when the pressures get to be too much, he tries to commit suicide, but he even fails at that and manages only to cripple himself instead of killing himself. Forced to stay at home, he finds the role of ""househusband"" enjoyable--until his wife takes a low-paying job with his old company, and rapidly rises up the corporate ladder.",https://www.imdb.com/title/tt0015924/?ref_=sr_i_306,"['Dorothy Canfield', ""Mary O'Hara""]",['King Baggot'],"['Alice Joyce', 'Clive Brook', 'Billy Kent Schaefer', 'Maurice Murphy', 'Julie Bishop', 'Frank Newburg', 'George Fawcett', 'Margaret Campbell', 'Martha Mattox', 'Alfred Fisher']",,,,,"November 22, 1925",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']","['King Baggot Productions', 'Universal Pictures']",,['Drama'],"['None', 'English']"
307. The King on Main Street,1925,1h,,6.7,62,,"King Serge IV of Molvania (Menjou) comes to Manhattan to conduct business with Arthur Trent (Kilgour), but instead goes to Coney Island, where he meets Gladys Humphreys (Love) and John Rockland (Shaw). John, not knowing the king's royal identity, invites him to his home at Little Falls, New Jersey. The king falls in love with Gladys, but Trent catches them in a compromising situation, and blackmails the king into completing their business deal. The king leaves the United States and Gladys forever.",https://www.imdb.com/title/tt0015976/?ref_=sr_i_307,"['Gaston Arman de Caillavet', 'Emmanuel Arène', 'Monta Bell']",['Monta Bell'],"['Adolphe Menjou', 'Bessie Love', 'Greta Nissen', 'Oscar Shaw', 'Joseph Kilgour', 'Edgar Norton', 'Mario Majeroni', 'Carlotta Monterey', 'Marcia Harris', 'Edouard Durand']",,,,"$235,600","November 9, 1925",['United States'],"['Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Comedy', 'Romance']","['None', 'English']"
308. Ein Sommernachtstraum,1925,1h 20m,,7.3,11,,"Mistaken identity, unrequited love, and the supernatural are combined in Shakespeare's classic set in the woods of Greece on a moonlit night.",https://www.imdb.com/title/tt0015352/?ref_=sr_i_308,"['Hans Behrendt', 'Klabund', 'Hans Neumann']",['Hans Neumann'],"['Hans Albers', 'Charlotte Ander', 'Theodor Becker', 'Hans Behrendt', 'Wilhelm Bendow', 'Paul Biensfeldt', 'Walter Brandt', 'Valeska Gert', 'Tamara Geva', 'Alexander Granach']",,,,,"January 30, 1928",['Germany'],,['Neumann-Filmproduktion'],,['Fantasy'],['None']
309. A Daughter of the Sioux,1925,Passed,,7.0,26,,"U.S. Government surveyor John Field suspects Nanette, the adopted daughter of Cavalry-Major Webb, of being a spy and disclosing government secrets to the Sioux tribe, in their war against the whites. The Sioux attack and Field sees Nanette talking to an Indian, Eagle Wing during the attack. Field and Eagle Wing fight and the latter is killed. Field brings his body to the fort and Major Webb sees that it is long-lost black-sheep son who has turned renegade. Nanette then tells Field that she has been giving Eagle Wing money to keep him quiet and not disgracing her benefactor. Major Webb then reveals, in flashback, that Nanette is not a Sioux but a white girl kidnapped by the Sioux as an infant. Field then asks Nanette to marry him.",https://www.imdb.com/title/tt0015738/?ref_=sr_i_309,"['Charles King', 'George W. Pyper']",['Ben F. Wilson'],"['Ben F. Wilson', 'Neva Gerber', 'Robert Walker', 'Fay Adams', 'William Lowery', 'Rhody Hathaway']",,,,,"December 28, 1925",['United States'],,['J. Charles Davis Productions'],,"['Action', 'Adventure', 'Romance', 'Western']","['None', 'English']"
310. The Winding Stair,1925,1h,,,,,"Officer in the French Foreign Legion, Paul Ravenal falls in love with Marguerite Lambert, who through unfortunate circumstances is a dancer in the notorious Iris Cafe in Morocco. He is ordered to quell an uprising among the Riffs but learns that the uprising is a ruse to enable the natives to precipitate a massacre in the city. His superiors will not listen to him, and he returns to town, disguised as a native, and saves his sweetheart and the Europeans. Cast out as a deserter, he organizes a regiment of natives when the World War breaks out and under an assumed name offers them to France. His heroism on Flanders' Fields restores his honors and citizenship. Wounded, he is rejoined by Marguerite, who is serving as a Red Cross nurse, and she becomes his wife.",https://www.imdb.com/title/tt0016540/?ref_=sr_i_310,"['A.E.W. Mason', 'Julian La Mothe']",['John Griffith Wray'],"['Alma Rubens', 'Edmund Lowe', 'Warner Oland', 'Mahlon Hamilton', 'Emily Fitzroy', 'Chester Conklin', 'Frank Leigh', 'Jane Thomas', 'Zalla Zarana']",,,,,"October 25, 1925",['United States'],"['Laguna Beach, California, USA']",['Fox Film Corporation'],,"['Drama', 'Romance']","['None', 'English']"
311. Clothes Make the Pirate,1925,1h 30m,,3.7,23,,"The film is a comedy that centers on a disgruntled 18th century Bostonian, played by Errol, who while wishing that he was a pirate, dons the clothes and play-acts the part. He is mistaken for the real pirate, Dixie Bull (played by Walter Law) whom Errol, of course, bumps into later in the film. More importantly, Errol ""slays"" the villain and puts his foot upon the pirate's head. This is more than enough and he heads back home to his unappreciated wife, played by Dorothy Gish.",https://www.imdb.com/title/tt0015689/?ref_=sr_i_311,"['Holman Francis Day', 'Marion Fairfax']",['Maurice Tourneur'],"['Leon Errol', 'Dorothy Gish', 'Nita Naldi', 'George F. Marion', 'Tully Marshall', 'Frank Lawlor', 'Edna Murphy', 'James Rennie', 'Walter Law', 'Reginald Barlow']",,,,,"March 15, 1926",['United States'],"['New York City, New York, USA']",['Sam E. Rork Productions'],,['Adventure'],"['None', 'English']"
312. The Galloping Jinx,1925,Passed,,6.1,21,,"Madge Walling's uncle dies and leaves her his ranch, but with the proviso that she be married by noon on the day she turns 18 years of age. Harold Rice, the man she is to marry, is held up by bandit Pete Black and doesn't arrive at the ranch on time. Secret Service agent Rankin manages to recover Harold's money from Black, but is injured in the process and suffers amnesia. He wanders onto the Walling ranch, where he is mistakenly assumed to be Rice. Complications ensue.",https://www.imdb.com/title/tt0015851/?ref_=sr_i_312,"['Betty Burbridge', 'Robert Eddy']",['Robert Eddy'],"['Buddy Roosevelt', 'Anne Sheridan', 'J. Gordon Russell', 'Ralph Whiting', 'Billie Bennett', 'Louis Fitzroy', ""John M. O'Brien"", 'Clyde McClary', 'Sammy Blum', 'Leonard Trainor']",,,,,"September 24, 1925",['United States'],,['Action Pictures'],,"['Action', 'Adventure', 'Western']",['English']
313. The Wheel,1925,1h 20m,,,,,"Ted Morton, the son of a wealthy banker, loses heavily at roulette and, urged to settle down by his gravely concerned parents, informs them that he is engaged to Kate O'Hara, a milliner. His parents object to the match, but Ted nevertheless marries Kate. The elder Morton then disinherits Ted, who finds work as an automobile salesman. Eddie Baker, a gambler with a grudge against Ted, lures him back to the wheel, and Ted loses $2,000 of company funds. He desperately tries to raise the money, but Kate loses another large sum betting on a horse. Baker regrets his malice and makes Ted's losses good, writing a check and giving it to Kate. Ted sees them together and, misunderstanding, takes a shot at Baker, slightly wounding Kate. She quickly forgives him, and the young couple soon wins acceptance at the Morton hearth-side, completely in the good graces of Ted's family.",https://www.imdb.com/title/tt0016514/?ref_=sr_i_313,"['Edfrid A. Bingham', 'Montague Glass', 'Winchell Smith']",['Victor Schertzinger'],"['Margaret Livingston', 'Harrison Ford', 'Claire Adams', 'Mahlon Hamilton', 'David Torrence', 'Julia Swayne Gordon', 'Clara Horton', 'George Harris', 'Erin La Bissoniere', 'Russ Powell']",,,,,"September 20, 1925",['United States'],,['Fox Film Corporation'],,['Drama'],"['None', 'English']"
314. Savages of the Sea,1925,,,,,,"A seaman on board a sailing ship battles mutinous crew members, a corrupt millionaire trying to take over the ship and falls in love with a girl who turns out to be his adopted sister.",https://www.imdb.com/title/tt0016314/?ref_=sr_i_314,['William E. Wing'],['Bruce Mitchell'],"['Frank Merrill', 'Melbourne MacDowell', 'Marguerite Snow', 'Danny Hoy', 'Clarence Burton', 'Coy Watson']",,,,,February 1925,['United States'],"['Los Angeles, California, USA']",['Hercules Film Productions'],,"['Action', 'Adventure']",['English']
315. The Mad Dancer,1925,,,5.6,16,,"Mimi, known in the Latin Quarter as ""The Mad Dancer,"" poses in the nude for sculptor Verlaine. When her father later commits suicide, she goes to the United States to live with his family, but she is insulted by them for having posed for Verlaine. Mimi soon walks out and goes to live in Washington, where she becomes engaged to Keith Arundel, the son of a United States senator. Verlaine appears in Washington for the official unveiling of the statue for which Mimi posed, meets Mimi again, and unsuccessfully attempts to force her to marry him by threatening to reveal that she was the model for this statue of ""the mad dancer."" Mimi later enters Verlaine's room and smashes the head of the statue beyond recognition. When the mutilated work is unveiled, the sculptor in his fury relates Mimi's history to the assembled guests. Keith knocks him down. Senator Arundel later bribes Verlaine into publicly retracting his statement, and Keith and Mimi are married.",https://www.imdb.com/title/tt0016061/?ref_=sr_i_315,"['William B. Laub', 'Louise Winter']",['Burton L. King'],"['Ann Pennington', 'Johnnie Walker', 'Coit Albertson', 'John Woodford', 'Frank Montgomery', 'Ricca Allen', 'William F. Haddock', 'John Costello', 'Nellie Savage', 'Echlin Gayer']",,,,,"February 15, 1925",['United States'],"['Tec-Art Studio - 318 East 48th Street, New York City, New York, USA (Studio)']",['Burton King Productions'],,['Drama'],"['None', 'English']"
316. The Dressmaker from Paris,1925,1h 20m,,6.6,27,,"An American soldier falls in love with a French maiden, but their romance is thwarted when the Yanks return home. Years later she comes to America to put on a fashion show and find her long-lost lover.",https://www.imdb.com/title/tt0015765/?ref_=sr_i_316,"['Howard Hawks', 'Adelaide Heilbron']",['Paul Bern'],"['Leatrice Joy', 'Ernest Torrence', 'Allan Forrest', 'Mildred Harris', 'Lawrence Gray', 'Charles Crockett', 'Rosemary Cooper', ""Spec O'Donnell"", 'Olive Borden', 'Majel Coleman']",,,,"$181,353","March 30, 1925",['United States'],,['Paramount Pictures'],,"['Comedy', 'Drama', 'Romance']","['None', 'English']"
317. Lumpen und Seide,1925,,,6.4,7,,"At the center of this social satire is the wealthy and bored couple Irene and Erik. When Erik meets Hilde, who comes from a humble background, one evening in a chic club, he sees an opportunity for the couple to sexually spice up.",https://www.imdb.com/title/tt0247485/?ref_=sr_i_317,"['Heinz Goldberg', 'Adolf Lantz', 'Richard Oswald']",['Richard Oswald'],"['Reinhold Schünzel', 'Mary Parker', 'Johannes Riemann', 'Einar Hanson', 'Maly Delschaft', 'Mary Kid', 'Ferdinand Bonn']",,,,,"January 9, 1925",['Germany'],,['Richard-Oswald-Produktion'],,[],"['None', 'German']"
318. Zolotoy zapas,1925,,,,,,"About the struggle of the Bolshevik underground and red partisans in the rear of the Kolchak troops, which culminated in an attack on the enemy train, the capture of Kolchak and the discovery of a carefully guarded gold reserve.",https://www.imdb.com/title/tt0229867/?ref_=sr_i_318,['Boris Leonidov'],['Vladimir Gardin'],"['P. Meshcherin', 'Guzenko', 'Aleksandra Kartseva', 'Leonid Yurenev', 'Andrey Fayt', 'Liana Iskritskaya-Gardina', 'A. Chayri', 'Aleksandr Gromov', 'Ayzik Galin', 'Tatyana Mukhina']",,,,,"August 15, 1925",['Soviet Union'],,['Goskino'],,['Adventure'],['None']
